Brand,Seller SKU,Product Name,Status,MP SKU ID,MP ITEM ID,Quantity
Banana Republic,1200041430784_DELETED_2025-11-07_08-40-22,Don't-Sweat-It Polo,deleted,1172178,498053,0
Banana Republic,1200041430791_DELETED_2025-11-07_08-40-22,Don't-Sweat-It Polo,deleted,1172179,498053,0
Banana Republic,1200041430807_DELETED_2025-11-07_08-40-22,Don't-Sweat-It Polo,deleted,1172180,498053,0
Banana Republic,1200041430814_DELETED_2025-11-07_08-40-22,Don't-Sweat-It Polo,deleted,1172181,498053,0
Banana Republic,1200023524326_DELETED_2025-11-07_08-36-47,Slim Traveler Pant,deleted,1172182,498054,0
Banana Republic,1200023524340_DELETED_2025-11-07_08-36-47,Slim Traveler Pant,deleted,1172183,498054,0
Banana Republic,1200023472429_DELETED_2025-11-07_08-36-48,Slim Traveler Pant,deleted,1172184,498054,0
Banana Republic,1200023472443_DELETED_2025-11-07_08-36-48,Slim Traveler Pant,deleted,1172185,498054,0
Banana Republic,1200023472467_DELETED_2025-11-07_08-36-48,Slim Traveler Pant,deleted,1172186,498054,0
Banana Republic,1200023472481_DELETED_2025-11-07_08-36-48,Slim Traveler Pant,deleted,1172187,498054,0
Banana Republic,1200023472559_DELETED_2025-11-07_08-36-48,Slim Traveler Pant,deleted,1172188,498054,0
Banana Republic,1200014225249_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172189,498055,0
Banana Republic,1200014225263_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172190,498055,0
Banana Republic,1200014225294_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172191,498055,0
Banana Republic,1200014225324_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172192,498055,0
Banana Republic,1200014225362_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172193,498055,0
Banana Republic,1200014225386_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1172194,498055,0
Banana Republic,1200014225225_DELETED_2025-11-07_08-36-48,Slim Traveler Pants,deleted,1328949,498055,0
Banana Republic,1200046516841_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172195,498056,0
Banana Republic,1200046516865_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172196,498056,0
Banana Republic,1200046516889_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172197,498056,0
Banana Republic,1200046516919_DELETED_2025-11-07_08-40-23,Slim Traveler Pants,deleted,1172198,498056,0
